AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.95,57.5625,4.1453,57.525,281.295,351.8633,561.05,2.5982,4.59,172.152,343.14,72.2564,709.36,19.4483,599.4,599.4,9.9733,66.1961,76.7575,2.5982,4.59,11.1183,15.7147,9.1052,172.144,343.14,709.36,88.0839,33.345,9.418,5.971,12.378,44.22,25.8305,15.1713,0.201,0.13,0.1309,0.1283,0.2102,0.1309,0.1992,0.124,586.16,279.7,363.7,84.7125,85.0725,85.3125,82.32,83.43,82.005,60.1992,564.45,570.0,20.5962,538.55,508.61,14.0205
86.275,57.5625,4.2672,57.525,281.2725,350.8645,560.65,2.598,4.5875,172.1385,343.11,72.258,709.28,19.4516,599.34,599.34,9.974,66.1971,76.7605,2.598,4.5875,11.1191,15.7144,9.1047,172.13,343.11,709.28,88.0765,33.34,9.426,5.976,12.376,44.01,25.693,15.1682,0.2012,0.1301,0.1311,0.1284,0.2104,0.131,0.1994,0.1241,586.0,279.8,363.8,84.72,85.065,85.275,82.3575,83.3925,82.0275,60.2441,564.27,570.0,20.5941,538.67,508.76,14.0319
86.4,57.525,4.7672,57.525,281.205,351.4844,560.2,2.5982,4.5825,172.125,343.08,72.2598,709.2,19.4536,599.4,599.4,9.9754,66.198,76.7623,2.5982,4.5825,11.1162,15.7172,9.1041,172.116,343.08,709.2,88.119,33.34,9.434,5.98,12.375,43.8,25.561,15.1652,0.2014,0.1302,0.1312,0.1285,0.2106,0.1311,0.1996,0.1243,585.84,279.85,363.85,84.735,85.0275,85.2675,82.3875,83.37,81.9975,60.2861,564.12,570.0,20.5921,538.82,508.88,14.0432
86.025,57.6,4.6594,57.525,281.88,351.3467,560.1,2.598,4.58,172.125,343.08,72.2598,709.36,19.4568,599.34,599.34,9.9763,66.1989,76.7653,2.598,4.58,11.1158,15.7179,9.1047,172.13,343.08,709.36,88.1108,33.335,9.442,5.985,12.375,43.62,25.429,15.1621,0.2016,0.1304,0.1313,0.1287,0.2108,0.1313,0.1998,0.1244,585.68,279.95,363.95,84.7275,85.0725,85.245,82.425,83.4075,81.9975,60.3286,563.97,570.0,20.59,538.97,509.03,14.0545
86.75,57.6,4.0547,57.6,281.07,351.3123,560.05,2.5984,4.5775,172.125,343.05,72.2614,709.28,19.4581,599.46,599.46,9.9773,66.1998,76.7663,2.5984,4.5775,11.1153,15.7187,9.1047,172.116,343.05,709.28,88.1021,33.33,9.448,5.99,12.373,43.47,25.319,15.1677,0.2017,0.1305,0.1314,0.1287,0.211,0.1314,0.1999,0.1245,585.52,280.0,364.05,84.6675,85.035,85.275,82.3725,83.385,82.0275,60.3718,563.82,570.0,20.588,539.12,509.15,14.0659
86.725,57.6,4.3625,57.5625,281.655,350.7268,560.6,2.5982,4.575,172.125,343.05,72.2625,709.28,19.4611,599.4,599.4,9.9774,66.2007,76.769,2.5982,4.575,11.1149,15.7164,9.1047,172.13,343.05,709.28,88.0927,33.325,9.454,5.994,12.373,43.35,25.231,15.1649,0.2018,0.1305,0.1315,0.1288,0.211,0.1314,0.2,0.1245,585.36,280.1,364.15,84.6525,85.02,85.245,82.41,83.4,82.02,60.4357,563.67,575.0,20.5707,539.24,509.3,14.0772
86.175,57.5625,4.4437,57.525,281.79,351.3811,560.55,2.5986,4.5725,172.1385,343.02,72.2642,709.2,19.4621,599.52,599.52,9.9788,66.2016,76.7698,2.5986,4.5725,11.1145,15.7162,9.1047,172.144,343.02,709.2,88.0827,33.32,9.459,5.997,12.372,43.248,25.154,15.1621,0.2019,0.1306,0.1315,0.1289,0.2111,0.1315,0.2001,0.1246,585.2,280.15,364.25,84.63,85.065,85.29,82.35,83.46,82.005,60.5003,563.52,575.0,20.5682,539.39,509.42,14.0885
86.025,57.5625,4.1391,57.5625,281.295,350.6924,560.25,2.5984,4.5725,172.1385,343.02,72.2642,709.36,19.4641,599.52,599.52,9.9798,66.2026,76.7723,2.5984,4.5725,11.1141,15.7159,9.1047,172.13,343.02,709.36,88.0721,33.315,9.464,5.999,12.373,43.164,25.088,15.1593,0.202,0.1307,0.1316,0.1289,0.2112,0.1315,0.2002,0.1247,585.08,280.2,364.35,84.6675,85.0875,85.26,82.365,83.49,81.9975,60.5617,563.4,575.0,20.5656,539.54,509.57,14.0999
86.1,57.6,4.3562,57.525,280.9125,351.1745,560.1,2.5984,4.57,172.125,343.02,72.2659,709.28,19.4646,599.64,599.64,9.9807,66.2035,76.7743,2.5984,4.57,11.1174,15.7157,9.1052,172.13,343.02,709.28,88.0608,33.31,9.468,6.0,12.371,43.098,25.0385,15.1565,0.2021,0.1307,0.1316,0.129,0.2113,0.1316,0.2002,0.1247,584.92,280.3,364.45,84.645,85.125,85.305,82.365,83.505,81.9675,60.6236,563.28,575.0,20.5631,539.66,509.69,14.1112
86.6,57.5625,4.1188,57.6,281.6325,350.9679,560.2,2.5984,4.57,172.152,342.99,72.267,709.28,19.4668,599.58,599.58,9.9816,66.2044,76.7763,2.5984,4.57,11.1182,15.7154,9.1047,172.144,342.99,709.28,88.049,33.305,9.471,6.001,12.371,43.044,24.989,15.1538,0.2021,0.1308,0.1316,0.129,0.2114,0.1316,0.2003,0.1248,584.8,280.35,364.55,84.6075,85.17,85.335,82.3575,83.4825,81.99,60.686,563.16,575.0,20.5606,539.78,509.81,14.1225
86.0,57.6,4.1422,57.5625,281.0025,350.6579,560.05,2.5988,4.5675,172.1385,342.99,72.2681,709.28,19.4686,599.58,599.58,9.9825,66.2053,76.7768,2.5988,4.5675,11.1191,15.7152,9.1052,172.144,342.99,709.28,88.0365,33.3,9.474,6.002,12.37,42.996,24.956,15.151,0.2022,0.1308,0.1317,0.1291,0.2114,0.1317,0.2003,0.1248,584.68,280.45,364.65,84.5925,85.1325,85.335,82.3425,83.475,81.9375,60.7451,563.07,575.0,20.558,539.93,509.93,14.1339
86.6,57.6,4.2719,57.525,281.07,351.0367,559.55,2.5988,4.5675,172.1385,342.99,72.2686,709.36,19.4703,599.58,599.58,9.9827,66.2062,76.7783,2.5988,4.5675,11.1162,15.7149,9.1052,172.13,342.99,709.36,88.0233,33.295,9.476,6.002,12.37,42.948,24.9175,15.1482,0.2022,0.1308,0.1317,0.1291,0.2114,0.1317,0.2004,0.1248,584.6,280.5,364.75,84.6075,85.1175,85.3575,82.365,83.46,81.9525,60.8046,562.98,575.0,20.5555,540.05,510.05,14.1452
86.95,57.6,4.0547,57.6,280.89,350.7957,559.6,2.5992,4.5675,172.152,342.99,72.2696,709.36,19.4706,599.7,599.7,9.9833,66.2071,76.7783,2.5992,4.5675,11.1157,15.7147,9.1058,172.158,342.99,709.36,88.0602,33.295,9.478,6.003,12.368,42.906,24.89,15.1454,0.2022,0.1309,0.1317,0.1291,0.2114,0.1317,0.2004,0.1249,584.48,280.55,364.85,84.6075,85.11,85.3875,82.3275,83.49,81.96,60.8644,562.89,575.0,20.5529,540.17,510.17,14.1565
86.975,57.525,4.1609,57.6,281.205,350.8645,559.65,2.599,4.565,172.152,342.99,72.2706,709.36,19.4718,599.7,599.7,9.984,66.2073,76.78,2.599,4.565,11.1153,15.7144,9.1058,172.144,342.99,709.36,88.0465,33.29,9.48,6.003,12.368,42.864,24.857,15.1427,0.2023,0.1309,0.1318,0.1292,0.2115,0.1318,0.2005,0.1249,584.4,280.65,364.9,84.645,85.1025,85.41,82.2975,83.49,81.9975,60.9209,562.83,575.0,20.5504,540.32,510.29,14.1679
86.1,57.6375,4.2531,57.6,280.845,350.4857,559.95,2.599,4.565,172.1655,342.99,72.2716,709.36,19.4716,599.82,599.82,9.9847,66.2087,76.7813,2.599,4.565,11.1149,15.7172,9.1058,172.172,342.99,709.36,88.0321,33.285,9.482,6.004,12.367,42.816,24.8295,15.1399,0.2023,0.1309,0.1318,0.1292,0.2115,0.1318,0.2005,0.1249,584.32,280.7,365.0,84.6825,85.0725,85.365,82.29,83.4825,81.96,60.9775,562.77,575.0,20.5479,540.44,510.41,14.1792
86.525,57.6,4.0062,57.5625,280.7775,350.4168,559.25,2.599,4.5625,172.1655,342.96,72.2726,709.36,19.4723,599.82,599.82,9.9853,66.2096,76.7825,2.599,4.5625,11.1145,15.7179,9.1058,172.158,342.96,709.36,88.0171,33.28,9.484,6.004,12.366,42.768,24.7965,15.1371,0.2023,0.131,0.1318,0.1292,0.2116,0.1318,0.2006,0.1249,584.28,280.8,365.1,84.7125,85.065,85.3575,82.3275,83.475,81.9975,61.0345,562.71,575.0,20.5453,540.56,510.53,14.1905
86.675,57.5625,4.7625,57.6,280.98,350.4168,560.15,2.6018,4.5975,167.6565,343.17,72.268,710.08,19.7828,575.04,575.04,10.0498,66.2083,76.7733,2.6018,4.5975,11.1163,15.7209,9.1113,167.65,343.17,710.08,88.8115,33.355,9.486,6.005,12.365,0.0,24.7635,15.1343,0.2612,0.1344,0.1308,0.1281,0.2757,0.1307,0.2652,0.1237,576.08,280.85,365.2,84.735,85.08,85.32,82.275,83.505,81.975,62.0648,554.88,575.0,20.5428,540.74,510.65,14.2019
86.55,57.6,4.1078,57.5625,281.7675,351.2778,561.25,2.5644,3.94,169.3035,337.62,72.3472,699.92,19.7736,584.1,584.1,10.0484,66.2452,76.9113,2.5644,3.94,11.0986,15.6947,9.0272,169.302,337.62,699.92,88.9065,33.36,9.305,10.661,12.365,0.012,26.0395,15.1488,0.2408,0.1517,0.1587,0.1532,0.2526,0.1586,0.2419,0.1442,576.08,280.9,365.3,84.72,85.065,85.335,82.29,83.52,81.9825,63.2095,546.39,575.0,20.5555,540.83,510.83,14.2132
86.375,57.6,4.7156,57.525,281.9475,351.6911,561.35,2.5526,3.685,169.4655,337.68,72.388,696.72,19.8286,585.0,585.0,10.0596,66.2696,77.0,2.5526,3.685,11.0757,15.6682,9.0007,169.47,337.68,696.72,87.9896,33.265,10.285,7.494,12.342,0.366,4.9635,14.9829,0.1775,0.1528,0.1583,0.1555,0.2502,0.1583,0.2396,0.1507,567.24,281.0,365.4,84.6825,85.0425,85.32,82.29,83.535,82.0125,64.3322,538.35,575.0,20.5535,540.83,510.89,14.2245
86.0,57.5625,4.7953,57.5625,281.835,351.7599,561.85,2.5516,3.6825,170.667,338.01,72.41,696.56,19.7643,595.14,595.14,10.0638,66.286,77.063,2.5516,3.6825,11.059,15.6489,8.9997,170.674,338.01,696.56,85.9471,33.06,10.545,0.0,12.297,1.044,-2.544,14.6913,0.1508,0.1508,0.1568,0.1545,0.2483,0.1567,0.2375,0.1508,558.88,281.05,365.45,84.6675,85.05,85.32,82.2825,83.5425,82.005,65.4196,530.85,575.0,20.5514,540.8,510.92,14.2359
86.275,57.6,4.2766,57.525,282.1275,352.2077,562.05,2.5694,3.7675,170.883,338.52,72.4054,699.84,19.7718,596.16,596.16,10.0702,66.2942,77.0568,2.5694,3.7675,11.0616,15.6519,9.0288,170.884,338.52,699.84,83.9296,32.86,10.654,0.0,12.25,3.336,-2.412,14.3646,0.1734,0.1487,0.1542,0.1521,0.245,0.1542,0.2266,0.145,551.08,281.15,365.55,84.615,85.08,85.35,82.3125,83.5125,82.005,66.3195,525.09,575.0,20.5494,540.8,510.89,14.2472
86.075,57.6,4.2766,57.6,283.0275,352.9653,563.1,2.5852,3.9125,171.612,339.3,72.3975,702.88,19.7308,600.72,600.72,10.0708,66.2989,77.0358,2.5852,3.9125,11.0717,15.6612,9.0568,171.612,339.3,702.88,83.0009,32.77,10.648,0.0,12.169,10.098,-2.412,14.1054,0.1734,0.1472,0.1503,0.1483,0.2376,0.1503,0.2266,0.145,545.08,281.2,365.65,84.6075,85.0425,85.305,82.29,83.4675,81.9825,66.8856,522.18,575.0,20.5473,540.71,510.86,14.2479
86.8,57.525,4.7,57.5625,283.2075,353.3786,563.55,2.6034,4.15,172.584,340.56,72.378,706.8,19.6828,604.32,604.32,10.062,66.2953,76.986,2.6034,4.15,11.0908,15.6774,9.0932,172.578,340.56,706.8,82.6683,32.74,10.321,4.687,12.072,24.336,7.422,13.9421,0.1829,0.1326,0.1347,0.1323,0.2027,0.144,0.1915,0.1284,542.04,281.25,365.75,84.6225,85.0875,85.2975,82.2825,83.4525,82.02,67.0239,522.78,575.0,20.5606,540.59,510.8,14.2585
86.675,57.5625,4.4484,57.5625,282.5325,353.5163,563.6,2.6212,4.465,174.096,342.42,72.3442,711.76,19.5621,612.54,612.54,10.0422,66.2825,76.915,2.6212,4.465,11.1018,15.6882,9.1344,174.09,342.42,711.76,82.3321,32.71,9.912,4.226,11.982,45.306,17.63,13.8779,0.1648,0.1199,0.1231,0.1204,0.1798,0.1346,0.1684,0.1161,542.68,281.3,365.85,84.5775,85.05,85.275,82.245,83.4225,81.975,66.7389,526.74,575.0,20.559,540.47,510.68,14.2692
86.875,57.5625,4.5359,57.5625,283.05,353.4819,563.65,2.6414,4.8025,175.635,344.7,72.2965,717.52,19.4168,619.98,619.98,10.0138,66.2589,76.8128,2.6414,4.8025,11.1104,15.6984,9.1828,175.63,344.7,717.52,81.9921,32.68,9.354,3.782,11.923,69.006,30.412,13.9076,0.1505,0.1069,0.111,0.108,0.1586,0.123,0.147,0.1033,546.8,281.4,365.9,84.54,85.1025,85.3275,82.2225,83.4375,81.975,66.141,533.07,575.0,20.5575,540.38,510.59,14.2799
86.7,57.5625,4.0703,57.5625,282.96,352.6209,563.05,2.6592,5.1125,176.931,347.07,72.2404,723.2,19.2548,626.28,626.28,9.9818,66.2283,76.6943,2.6592,5.1125,11.1113,15.7057,9.2284,176.932,347.07,723.2,81.7496,32.66,8.722,3.782,11.897,91.146,43.7935,14.0085,0.1346,0.0951,0.1,0.0969,0.1415,0.111,0.1297,0.0917,553.4,281.45,366.0,84.495,85.1025,85.2975,82.275,83.4,81.9675,65.3823,540.48,575.0,20.5406,540.35,510.5,14.2905
86.825,57.5625,4.6625,57.6375,282.6225,352.6554,562.3,2.6726,5.365,177.7275,349.2,72.1847,727.68,19.1146,628.74,628.74,9.9487,66.194,76.57,2.6726,5.365,11.1136,15.7122,9.2647,177.716,349.2,727.68,81.454,32.635,8.097,3.328,11.901,109.206,55.9155,14.1396,0.1204,0.0846,0.0904,0.087,0.1415,0.0999,0.1149,0.0816,561.08,281.5,366.05,84.465,85.0575,85.2975,82.2825,83.43,81.975,64.5899,547.92,575.0,20.5386,540.32,510.44,14.3012
86.075,57.6,4.2141,57.6,281.7,352.5865,561.85,2.6794,5.5675,178.1865,351.06,72.1296,731.2,18.9873,629.34,629.34,9.9156,66.1571,76.4538,2.6794,5.5675,11.1134,15.7162,9.2895,178.178,351.06,731.2,81.1552,32.61,7.5,3.008,11.93,124.674,66.5195,14.2846,0.11,0.0765,0.0828,0.0793,0.1267,0.0903,0.1043,0.0737,568.84,281.55,366.15,84.4875,85.1025,85.275,82.2825,83.46,82.02,63.7787,555.27,575.0,20.5365,540.32,510.44,14.3119
86.3,57.6,4.7844,57.5625,281.5875,351.5533,560.65,2.6806,5.7175,178.308,352.53,72.0802,733.28,18.8853,627.72,627.72,9.8825,66.1205,76.35,2.6806,5.7175,11.117,15.7169,9.3027,178.304,352.53,733.28,80.904,32.59,6.987,3.008,11.973,132.0,74.841,14.4007,0.1031,0.0707,0.0772,0.0737,0.1162,0.0827,0.0972,0.068,576.48,281.6,366.2,84.5325,85.125,85.2525,82.26,83.4525,82.02,62.9867,562.23,575.0,20.5345,540.38,510.44,14.3225
86.575,57.525,4.7844,57.5625,281.16,351.1056,560.75,2.678,5.82,178.2,353.58,72.037,734.16,18.7961,625.62,625.62,9.8519,66.0845,76.259,2.678,5.82,11.1201,15.7182,9.3066,178.192,353.58,734.16,80.6502,32.57,6.575,2.819,12.02,132.0,80.836,14.4954,0.1031,0.0707,0.0772,0.0737,0.109,0.0772,0.0972,0.0642,583.72,281.65,366.3,84.555,85.155,85.275,82.23,83.4975,82.02,62.2417,568.59,575.0,20.5325,540.44,510.5,14.3332
86.1,57.525,4.7578,57.6,281.16,350.2791,559.3,2.6718,5.8875,177.903,354.27,71.9986,734.24,18.7223,622.98,622.98,9.8231,66.0501,76.1848,2.6718,5.8875,11.1216,15.7177,9.3027,177.898,354.27,734.24,80.394,32.55,6.266,2.723,12.065,132.0,84.7795,14.5507,0.0989,0.0669,0.0736,0.0701,0.1048,0.0736,0.093,0.0642,590.32,281.7,366.35,84.585,85.1325,85.32,82.245,83.5125,81.9675,61.5574,574.26,575.0,20.5304,540.56,510.56,14.3439
86.8,57.5625,4.7125,57.6,280.215,350.1069,558.9,2.6652,5.9275,177.498,354.69,71.9626,734.0,18.6588,620.4,620.4,9.7968,66.0173,76.1198,2.6652,5.9275,11.1197,15.7174,9.2955,177.506,354.69,734.0,80.1858,32.535,6.039,2.694,12.102,132.0,87.2105,14.591,0.0969,0.0646,0.0714,0.0678,0.1028,0.0714,0.091,0.0619,596.24,281.8,366.45,84.6375,85.1775,85.3125,82.245,83.475,81.99,60.9404,579.21,575.0,20.5131,540.68,510.65,14.3545
86.725,57.6,4.7656,57.6,279.9,349.9002,558.2,2.6578,5.95,177.0525,354.93,71.9307,733.28,18.6091,617.58,617.58,9.7714,65.9875,76.066,2.6578,5.95,11.1148,15.7172,9.2851,177.044,354.93,733.28,79.9759,32.52,6.039,2.717,12.129,132.0,88.69,14.6157,0.0963,0.0633,0.0702,0.0665,0.1022,0.0702,0.0905,0.0605,601.36,281.85,366.55,84.6225,85.1325,85.3425,82.23,83.43,81.9525,60.386,583.5,575.0,20.5106,540.83,510.77,14.3545
86.325,57.5625,4.6,57.5625,280.035,348.7638,556.4,2.6508,5.9575,176.5395,355.02,71.9019,732.32,18.5696,614.88,614.88,9.7493,65.9579,76.02,2.6508,5.9575,11.1131,15.7164,9.2746,176.54,355.02,732.32,79.8146,32.51,5.87,2.777,12.146,132.0,88.69,14.6329,0.0969,0.0629,0.0698,0.0661,0.1028,0.0698,0.0912,0.06,605.84,281.9,366.6,84.5925,85.125,85.305,82.23,83.4225,81.9225,59.8933,587.16,575.0,20.508,540.98,510.89,14.3645
86.1,57.6,4.7562,57.5625,279.045,348.6949,556.3,2.6436,5.955,176.04,354.96,71.8764,731.12,18.5413,612.18,612.18,9.7283,65.932,75.9835,2.6436,5.955,11.1142,15.7152,9.2614,176.036,354.96,731.12,79.6521,32.5,5.76,2.86,12.156,132.0,89.2235,14.6424,0.0984,0.0632,0.0701,0.0664,0.1044,0.0701,0.0928,0.0602,609.64,281.95,366.7,84.5775,85.11,85.335,82.275,83.4075,81.93,59.4534,590.28,575.0,20.5055,541.16,511.04,14.3745
86.075,57.525,4.7562,57.5625,279.1575,348.075,555.45,2.637,5.94,175.5,354.78,71.8534,729.84,18.5213,609.72,609.72,9.7094,65.9072,75.9538,2.637,5.94,11.116,15.7134,9.2488,175.504,354.78,729.84,79.539,32.495,5.698,2.961,12.162,132.0,89.031,14.6438,0.1007,0.0641,0.071,0.0672,0.1067,0.071,0.0953,0.0611,612.88,282.0,366.75,84.5475,85.125,85.35,82.2675,83.415,81.9075,59.0647,592.89,575.0,20.4877,541.37,511.22,14.3845
86.45,57.525,3.9469,57.5625,278.6625,347.3517,554.25,2.6302,5.9175,174.9735,354.51,71.8342,728.32,18.5101,607.38,607.38,9.6931,65.8854,75.933,2.6302,5.9175,11.1156,15.7119,9.2351,174.972,354.51,728.32,79.4758,32.495,5.677,3.076,12.164,132.0,86.9355,14.6454,0.1036,0.0656,0.0724,0.0686,0.1098,0.0723,0.0983,0.0624,615.6,282.05,366.85,84.5325,85.1475,85.3275,82.245,83.4,81.93,58.7219,595.05,575.0,20.4847,541.58,511.43,14.3945
86.8,57.525,4.3844,57.5625,277.785,346.7319,553.25,2.623,5.885,174.4335,354.15,71.8181,726.72,18.5048,605.34,605.34,9.6788,65.8655,75.9223,2.623,5.885,11.115,15.7102,9.2202,174.44,354.15,726.72,79.3621,32.49,5.691,3.2,12.163,132.0,85.016,14.6388,0.1072,0.0676,0.0742,0.0705,0.1134,0.0742,0.1021,0.0643,617.84,282.1,366.9,84.5475,85.185,85.3575,82.26,83.43,81.9375,58.4192,596.82,575.0,20.4816,541.82,511.61,14.4045
86.9,57.5625,4.3844,57.6,277.5825,346.2841,552.9,2.616,5.845,173.8935,353.73,71.8064,724.88,18.5088,603.24,603.24,9.6672,65.8492,75.9198,2.616,5.845,11.111,15.7112,9.2042,173.894,353.73,724.88,79.2983,32.49,5.745,3.33,12.16,132.0,82.6785,14.6321,0.1113,0.0701,0.0765,0.0728,0.1176,0.0765,0.1064,0.0666,619.68,282.15,366.95,84.525,85.2,85.365,82.215,83.4825,81.9675,58.1582,598.2,575.0,20.4786,542.06,511.85,14.4145
86.225,57.5625,4.5016,57.5625,276.9975,345.7676,552.25,2.6098,5.8,173.394,353.25,71.7969,723.12,18.5186,601.38,601.38,9.6571,65.8346,75.923,2.6098,5.8,11.1089,15.7099,9.1899,173.39,353.25,723.12,79.2346,32.49,5.827,3.468,12.156,130.134,80.0935,14.6168,0.1157,0.0728,0.0791,0.0754,0.1221,0.079,0.1109,0.0692,621.12,282.2,367.05,84.5175,85.1625,85.3575,82.2525,83.52,81.99,57.9292,599.28,575.0,20.4756,542.3,512.06,14.4139
86.95,57.525,4.2469,57.6,277.3125,345.1821,551.45,2.6042,5.75,172.9215,352.71,71.7901,721.36,18.5368,599.46,599.46,9.649,65.8223,75.9318,2.6042,5.75,11.1102,15.7092,9.1756,172.914,352.71,721.36,79.2215,32.495,5.931,3.609,12.149,125.394,77.3655,14.6099,0.1202,0.0756,0.0817,0.078,0.1267,0.0817,0.1156,0.0719,622.24,282.25,367.1,84.495,85.2075,85.3125,82.2525,83.55,82.035,57.7334,600.06,575.0,20.4573,542.57,512.3,14.4232
86.975,57.5625,4.2469,57.5625,276.165,344.9755,551.1,2.5992,5.7,172.476,352.2,71.7842,719.84,18.5571,598.02,598.02,9.6422,65.8122,75.9453,2.5992,5.7,11.1095,15.7084,9.1624,172.48,352.2,719.84,79.209,32.5,6.05,3.75,12.143,120.702,74.621,14.5943,0.1247,0.0785,0.0844,0.0807,0.1314,0.0844,0.1202,0.0746,623.08,282.35,367.2,84.48,85.2375,85.2825,82.2225,83.52,82.065,57.5645,600.6,575.0,20.4538,542.84,512.57,14.4325
86.35,57.5625,4.0516,57.525,276.6375,345.1132,550.2,2.5952,5.65,172.098,351.69,71.7807,718.32,18.5803,596.82,596.82,9.6371,65.8044,75.9613,2.5952,5.65,11.1126,15.7107,9.1503,172.088,351.69,718.32,79.1971,32.505,6.179,3.885,12.135,116.184,71.926,14.5871,0.129,0.0813,0.0871,0.0834,0.1358,0.087,0.1247,0.0773,623.64,282.35,367.25,84.45,85.1775,85.2375,82.275,83.535,82.05,57.4197,600.93,575.0,20.4503,543.14,512.81,14.4419
86.275,57.6,3.7766,57.525,275.76,344.2867,549.2,2.5918,5.6,171.7605,351.21,71.7784,716.96,18.6033,596.04,596.04,9.6338,65.7973,75.98,2.5918,5.6,11.1102,15.7109,9.1404,171.752,351.21,716.96,79.1858,32.51,6.312,4.012,12.129,111.948,69.3575,14.5799,0.1331,0.084,0.0896,0.0859,0.1399,0.0896,0.129,0.0799,623.96,282.4,367.3,84.4425,85.1925,85.2525,82.23,83.5125,82.035,57.2999,601.05,575.0,20.4467,543.41,513.08,14.4512
86.7,57.6,3.7766,57.6,275.67,343.7012,548.65,2.5894,5.555,171.477,350.76,71.7787,715.52,18.6288,595.32,595.32,9.6307,65.7919,75.9993,2.5894,5.555,11.1135,15.7112,9.1311,171.472,350.76,715.52,79.1752,32.515,6.447,4.129,12.122,108.072,66.9705,14.5726,0.1368,0.0865,0.0919,0.0882,0.1438,0.0918,0.1328,0.0823,624.08,282.45,367.4,84.48,85.14,85.2525,82.2375,83.5125,82.0575,57.1984,601.02,575.0,20.4432,543.71,513.35,14.4605
86.175,57.525,4.0187,57.5625,275.22,343.6324,548.3,2.5872,5.5125,171.234,350.37,71.7776,714.56,18.6528,594.96,594.96,9.6288,65.7884,76.0208,2.5872,5.5125,11.1113,15.7092,9.1234,171.22,350.37,714.56,79.2158,32.525,6.578,4.234,12.118,104.604,64.809,14.574,0.1402,0.0888,0.0939,0.0903,0.1472,0.0939,0.1363,0.0844,624.08,282.5,367.45,84.495,85.1025,85.23,82.2525,83.49,82.08,57.1121,600.87,575.0,20.4397,543.98,513.62,14.4592
86.45,57.6,3.8906,57.6,275.04,343.8045,547.65,2.586,5.4725,171.045,350.01,71.7792,713.44,18.6791,594.54,594.54,9.6283,65.785,76.0413,2.586,5.4725,11.1112,15.7094,9.1173,171.052,350.01,713.44,79.2071,32.53,6.704,4.325,12.113,101.556,62.8785,14.5671,0.1432,0.0908,0.0958,0.0922,0.1503,0.0958,0.1394,0.0864,623.92,282.6,367.5,84.48,85.0575,85.2,82.2975,83.5275,82.0725,57.0376,600.63,575.0,20.4362,544.28,513.89,14.4679
86.525,57.5625,3.8672,57.6,275.1525,342.5992,547.65,2.5846,5.4375,170.8695,349.71,71.7801,712.64,18.7033,594.42,594.42,9.6274,65.7829,76.064,2.5846,5.4375,11.1117,15.7092,9.1113,170.87,349.71,712.64,79.2496,32.54,6.823,4.404,12.111,98.91,61.179,14.5688,0.1458,0.0926,0.0974,0.0939,0.153,0.0974,0.1421,0.0881,623.64,282.65,367.6,84.5025,85.065,85.1775,82.26,83.4975,82.1025,56.9754,600.3,575.0,20.4174,544.58,514.16,14.4765
86.15,57.6,4.2859,57.6,274.2075,343.0125,547.3,2.5846,5.4075,170.7615,349.44,71.781,712.0,18.7266,594.42,594.42,9.6281,65.7814,76.0833,2.5846,5.4075,11.1118,15.7127,9.1074,170.758,349.44,712.0,79.2427,32.545,6.932,4.472,12.11,96.648,59.7215,14.5707,0.148,0.0942,0.0988,0.0953,0.1553,0.0988,0.1444,0.0897,623.32,282.65,367.65,84.5325,85.0575,85.155,82.2825,83.52,82.08,56.922,599.91,575.0,20.4133,544.85,514.43,14.4852
86.775,57.525,4.2859,57.6,274.41,342.7025,546.0,2.5844,5.38,170.6805,349.2,71.7829,711.36,18.7491,594.48,594.48,9.6283,65.78,76.1033,2.5844,5.38,11.1126,15.7137,9.1047,170.674,349.2,711.36,79.2871,32.555,7.033,4.529,12.109,94.728,58.473,14.5815,0.1499,0.0955,0.1,0.0966,0.1572,0.1,0.1464,0.091,622.92,282.7,367.7,84.585,85.0275,85.185,82.2975,83.4675,82.1025,56.874,599.49,575.0,20.4093,545.15,514.7,14.4939
