TIA2877.PV,TI_1145.PV,TIA2874.PV,PIC1101A.PV,PRA1102.PV,AR1410B.PV,DR1103.PV,FRCA1112.MV,PDRCA1109.PV,TI1132.PV,TIC_1101.PV,TIC_1101.MV,FT_1122.PV,PDR1401.PV,FIC_1122.MV,FIC_1122.PV,FIC_1121.PV,TI_1142.PV,TIA2875.PV,TI1133.PV,PI_1132B.PV,FI_1127.PV,TIA2876.PV,PDRSA1104.PV,LRCA1101.MV,LRCA1101.PV,FRC1424.PV,PDR1103.PV,FRC1102.MV,FIC_1127.PV,FIC_1127.MV,DR1105.PV,FRC1113.PV,FRC1113.MV,FI1113.PV,PI_1138A.PV,DR1108.PV,FI1902.PV,FRCA1110.MV,TIA2872.PV,PI_1180.PV,TRC1118A.MV,FT_1121.PV,PR1102A.PV,FRSA1101.PV,TI1105A.PV,TIA2873.PV,DR1106.PV,FRQ1623.PV,PI_1134.PV,TIC_1155.MV,FI1424.PV,DR1110.PV,DR1107.PV,PI_1132A.PV,PI_1182.PV,PDR1106.PV,FRC1107.MV,TIC_1101.SV,PDI_1109.PV
81.9375,494.03,85.1925,15.0135,0.1253,86.1,57.6,15.7334,43.554,279.05,533.49,48.1765,709.76,12.354,72.2899,709.68,342.93,522.98,82.4025,362.85,0.1304,599.58,83.4675,24.9395,79.5533,33.31,4.55,9.586,9.9924,599.46,19.4756,4.6391,2.5992,76.7912,2.5988,0.1294,357.0291,173.6775,11.13,84.585,0.2117,13.8965,342.93,0.2004,173.67,554.08,85.17,57.5625,9.108,0.132,20.3346,4.555,570.5,286.785,0.1912,0.1319,5.139,66.2275,540,43.764
81.9075,494.09,85.2225,15.0141,0.1254,86.975,57.6,15.7327,43.422,279.1,533.4,48.214,709.68,12.356,72.2911,709.6,342.9,523.01,82.395,362.85,0.1305,599.46,83.4975,24.791,79.592,33.31,4.5475,9.594,9.9928,599.76,19.4741,4.6391,2.599,76.7929,2.5992,0.1295,357.649,173.394,11.1303,84.6225,0.2118,13.9018,342.93,0.2006,173.39,553.96,85.185,57.6,9.1086,0.1321,20.3345,4.55,570.55,285.93,0.191,0.1321,5.117,66.2279,540,43.554
81.9075,494.12,85.2225,15.0146,0.1255,86.95,57.5625,15.7327,43.308,279.15,533.25,48.2595,709.6,12.356,72.2917,709.6,342.87,523.07,82.395,362.95,0.1306,599.76,83.4975,24.659,79.6308,33.31,4.545,9.601,9.9932,599.7,19.4759,4.3391,2.5992,76.7934,2.599,0.1296,357.3391,173.7315,11.1307,84.6225,0.212,13.9071,342.9,0.2008,173.74,553.84,85.185,57.525,9.108,0.1322,20.3344,4.5475,570.3,286.695,0.1907,0.1322,5.091,66.2283,540,43.422
81.8625,494.18,85.1625,15.0152,0.1256,86.8,57.5625,15.7344,43.218,279.2,533.16,48.298,709.6,12.356,72.2929,709.52,342.87,523.1,82.365,363,0.1306,599.7,83.505,24.549,79.6189,33.305,4.5425,9.607,9.9936,599.82,19.4756,4.5609,2.5992,76.7944,2.5992,0.1297,357.3046,173.9205,11.131,84.6225,0.2122,13.9125,342.87,0.2009,173.922,553.72,85.1925,57.6,9.108,0.1323,20.3344,4.545,570.2,286.0875,0.1904,0.1322,5.06,66.2287,540,43.308
81.8625,494.21,85.1625,15.0157,0.1257,86.925,57.6375,15.7344,43.182,279.25,533.13,48.3294,709.52,12.356,72.2924,709.68,342.87,523.16,82.365,363.1,0.1307,599.82,83.505,24.461,79.6571,33.305,4.5425,9.613,9.994,599.64,19.4786,4.5938,2.599,76.7962,2.5992,0.1298,357.2702,173.691,11.131,84.6225,0.2122,13.9178,342.87,0.201,173.698,553.6,85.1925,57.5625,9.108,0.1323,20.3344,4.5425,570,286.8975,0.1902,0.1323,5.03,66.2292,540,43.218
81.9225,494.3,85.2,15.0163,0.1255,86.6,57.5625,15.7349,43.902,279.35,533.13,48.3572,709.76,12.357,72.2923,709.76,342.9,523.25,82.3275,363.2,0.1304,600.06,83.4975,24.351,79.6445,33.3,4.5475,9.622,9.9937,600.06,19.4749,4.6437,2.5994,76.7959,2.5994,0.1297,357.3046,173.7315,11.1266,84.6,0.2115,13.9231,342.9,0.2003,173.726,553.44,85.14,57.6,9.1086,0.1322,20.3342,4.5475,570.05,286.2225,0.1891,0.1322,4.982,66.2296,540,43.902
81.9225,494.3,85.2,15.0163,0.1255,86.6,57.5625,15.7349,44.502,279.35,533.28,48.3662,709.76,12.357,72.2914,709.92,342.9,523.25,82.3275,363.2,0.1304,600.06,83.4975,24.351,79.6445,33.3,4.555,9.622,9.9937,600.06,19.4749,3.9375,2.6,76.7944,2.5994,0.1297,357.3046,173.7315,11.1266,84.6,0.2115,13.9231,342.9,0.2003,173.726,553.44,85.14,57.6,9.1086,0.1322,20.3342,4.5475,570.05,286.2225,0.1891,0.1322,4.982,66.2292,540,43.902
81.9,494.36,85.2375,15.0174,0.1252,86.75,57.525,15.7357,45.072,279.4,533.52,48.3633,709.92,12.358,72.2903,710.08,342.99,523.28,82.2975,363.3,0.1301,600.3,83.535,24.5435,79.6683,33.295,4.565,9.615,9.9933,600.48,19.4681,4.4953,2.601,76.7907,2.6,0.1294,357.6146,173.3265,11.1285,84.6,0.2109,13.9445,342.93,0.1997,173.334,553.48,85.1775,57.5625,9.1096,0.132,20.3341,4.555,570.75,286.6725,0.1884,0.1319,4.931,66.2287,540,44.502
81.9225,494.39,85.2975,15.018,0.1249,86.575,57.525,15.7359,45.612,279.4,533.73,48.3631,710.08,12.358,72.2889,710.24,343.05,523.34,82.335,363.35,0.1298,600.48,83.5125,24.8295,79.6545,33.29,4.5725,9.605,9.9925,600.54,19.4654,4.4953,2.6016,76.7872,2.601,0.1291,357.4768,173.0295,11.1289,84.5925,0.2103,13.9505,342.99,0.1992,173.026,553.6,85.1325,57.6,9.1113,0.1317,20.334,4.565,570.45,286.4925,0.1881,0.1316,4.898,66.2286,540,45.072
81.9075,494.42,85.3275,15.0185,0.1247,86.175,57.525,15.7359,46.014,279.45,534,48.3546,710.24,12.359,72.2879,710.32,343.11,523.37,82.35,363.4,0.1296,600.54,83.55,25.132,79.6908,33.29,4.58,9.592,9.9921,600.72,19.4609,4.2812,2.6014,76.7859,2.6016,0.1288,356.9947,174.15,11.1289,84.615,0.2099,13.9565,343.05,0.1986,174.146,553.84,85.11,57.6,9.1129,0.1314,20.334,4.5725,570.8,286.7175,0.1881,0.1314,4.898,66.2277,540,45.612
81.9,494.48,85.3275,15.0191,0.1244,86.45,57.5625,15.7339,46.32,279.5,534.24,48.3488,710.32,12.359,72.2868,710.4,343.14,523.43,82.335,363.45,0.1293,600.72,83.5125,25.429,79.6764,33.285,4.585,9.578,9.991,600.66,19.4586,4.2812,2.6018,76.7827,2.6014,0.1285,357.4768,173.961,11.1292,84.57,0.2095,13.9625,343.11,0.1982,173.964,554.08,85.065,57.6,9.1129,0.1311,20.3339,4.58,570.15,286.65,0.1884,0.1311,4.922,66.2274,540,46.014
81.8775,494.57,85.2525,15.0282,0.124,86.45,57.6,15.7329,46.494,279.6,534.54,48.3345,710.4,12.36,72.2862,710.4,343.17,523.52,82.3425,363.55,0.1291,600.72,83.5575,25.913,79.712,33.285,4.59,9.553,9.9905,600.72,19.4551,4.2453,2.6016,76.7812,2.6016,0.1282,356.9947,173.61,11.1299,84.6375,0.209,13.9685,343.17,0.1978,173.6,554.6,85.0575,57.5625,9.114,0.1308,20.3337,4.59,570.65,286.4925,0.1893,0.1307,5.014,66.2263,540,46.494
81.8775,494.57,85.2525,15.0282,0.124,86.45,57.6,15.7329,46.596,279.6,534.81,48.3228,710.4,12.36,72.2856,710.4,343.17,523.52,82.3425,363.55,0.1291,600.72,83.5575,25.913,79.712,33.285,4.5925,9.553,9.9905,600.72,19.4551,4.2453,2.6018,76.7784,2.6016,0.1282,356.9947,173.61,11.1299,84.6375,0.209,13.9685,343.17,0.1978,173.6,554.6,85.0575,57.5625,9.114,0.1308,20.3337,4.59,570.65,286.4925,0.1893,0.1307,5.014,66.2257,540,46.494
81.855,494.6,85.2075,15.0299,0.1239,86.675,57.6,15.7349,46.572,279.6,535.08,48.3099,710.4,12.36,72.2849,710.4,343.2,523.58,82.305,363.6,0.129,600.6,83.5875,26.0615,79.8339,33.29,4.5925,9.544,9.9893,600.42,19.4534,4.7703,2.6014,76.7777,2.6018,0.1281,357.8901,174.0555,11.1295,84.6225,0.209,13.9805,343.2,0.1976,174.048,554.92,85.0425,57.6,9.114,0.1307,20.3336,4.5925,570.1,286.6275,0.1899,0.1306,5.066,66.2252,540,46.596
81.9,494.66,85.2375,15.0221,0.1239,86.525,57.6,15.7352,46.506,279.65,535.32,48.2997,710.4,12.36,72.2843,710.4,343.2,523.61,82.2525,363.65,0.1291,600.42,83.55,26.144,79.8702,33.29,4.5925,9.536,9.9887,600.42,19.4516,4.1891,2.6014,76.7759,2.6014,0.1281,357.2357,173.5425,11.1296,84.63,0.2089,13.9865,343.2,0.1977,173.544,555.2,85.095,57.525,9.114,0.1306,20.3335,4.5925,570.35,286.2225,0.1904,0.1306,5.113,66.2246,540,46.572
81.9075,494.69,85.2375,15.0227,0.1239,86.525,57.5625,15.7354,46.404,279.7,535.47,48.2999,710.4,12.362,72.2837,710.4,343.2,523.67,82.23,363.7,0.1291,600.42,83.565,26.1715,79.9064,33.29,4.5925,9.532,9.9889,600.24,19.4521,4.1891,2.6008,76.7764,2.6014,0.1281,357.7868,173.367,11.1297,84.585,0.2089,13.9925,343.2,0.1977,173.362,555.48,85.0575,57.5625,9.114,0.1306,20.3334,4.5925,570.8,285.93,0.1909,0.1306,5.157,66.224,540,46.506
81.885,494.75,85.245,15.0232,0.1239,86.7,57.6,15.7357,46.236,279.75,535.62,48.2994,710.4,12.362,72.2843,710.24,343.2,523.73,82.2225,363.75,0.1291,600.24,83.595,26.177,79.9932,33.295,4.5925,9.528,9.9885,600.18,19.4519,3.9547,2.6006,76.7762,2.6008,0.1281,357.4424,173.7045,11.1297,84.5925,0.209,13.9985,343.2,0.1978,173.712,555.72,85.02,57.5625,9.1135,0.1306,20.3334,4.5925,569.95,285.975,0.1913,0.1306,5.195,66.2234,540,46.404
81.9075,494.81,85.2375,15.0238,0.124,86.525,57.6,15.7329,45.996,279.8,535.68,48.3095,710.24,12.362,72.2839,710.24,343.17,523.79,82.2,363.8,0.1292,600.18,83.49,26.155,80.0301,33.295,4.59,9.526,9.989,600.06,19.4526,3.8906,2.6006,76.7754,2.6006,0.1282,357.6835,173.9205,11.1298,84.6375,0.2093,14.0045,343.2,0.198,173.922,555.88,85.02,57.5625,9.1129,0.1307,20.3333,4.5925,569.95,286.335,0.1917,0.1306,5.226,66.2236,540,46.236
81.9075,494.84,85.2375,15.0243,0.124,86.3,57.6,15.7322,45.702,279.8,535.71,48.3232,710.24,12.361,72.2842,710.16,343.14,523.85,82.2,363.85,0.1293,600.06,83.49,26.1055,80.1176,33.3,4.585,9.526,9.9889,600,19.4531,4.2016,2.6004,76.7754,2.6006,0.1282,357.8212,174.0825,11.1299,84.6375,0.2095,14.0105,343.17,0.1982,174.09,556.04,85.02,57.6375,9.1124,0.1308,20.3332,4.59,570,286.6725,0.1921,0.1307,5.254,66.2233,540,45.996
81.9075,494.9,85.215,15.0249,0.1242,86.175,57.5625,15.7314,45.378,279.85,535.68,48.3443,710.16,12.361,72.2846,710.08,343.11,523.91,82.1775,363.9,0.1295,600,83.49,26.023,80.2058,33.305,4.5825,9.528,9.9888,599.88,19.4546,4.2016,2.6,76.7764,2.6004,0.1283,357.0636,173.88,11.13,84.6,0.2098,14.0165,343.14,0.1985,173.88,556.08,84.9825,57.525,9.1113,0.1309,20.3331,4.585,569.85,285.9975,0.1925,0.1309,5.278,66.2237,540,45.702
81.9375,494.96,85.215,15.0254,0.1243,86.225,57.5625,15.7337,45.012,279.9,535.65,48.3656,710.08,12.361,72.2851,710,343.08,523.94,82.2075,363.95,0.1296,599.88,83.52,25.902,80.2439,33.305,4.5775,9.532,9.9895,599.7,19.4574,4.225,2.5998,76.7772,2.6,0.1285,357.7523,174.096,11.1301,84.6075,0.2101,14.0225,343.11,0.1988,174.104,556.12,84.9525,57.6,9.1108,0.131,20.3331,4.5825,569.8,286.8525,0.1928,0.131,5.297,66.2236,540,45.378
81.975,495.05,85.1925,15.026,0.1247,86.425,57.525,15.7339,44.64,279.95,535.59,48.3906,709.92,12.361,72.2857,709.92,343.05,524.06,82.26,364.05,0.13,599.58,83.5725,25.561,80.3326,33.31,4.57,9.545,9.9896,599.58,19.4601,4.7922,2.5994,76.7789,2.5994,0.1288,356.8914,173.151,11.1301,84.5775,0.2107,14.0285,343.05,0.1996,173.152,556.08,84.96,57.5625,9.1096,0.1314,20.333,4.57,570.7,286.38,0.1933,0.1314,5.317,66.2243,540,44.64
81.975,495.05,85.1925,15.0266,0.1247,86.425,57.525,15.7342,44.316,279.95,535.53,48.416,709.92,12.361,72.2871,709.76,343.02,524.06,82.26,364.05,0.13,599.58,83.5725,25.561,80.3714,33.31,4.565,9.545,9.9905,599.46,19.4634,4.7922,2.599,76.7812,2.5994,0.1288,356.8914,173.151,11.1302,84.5775,0.2107,14.0451,343.05,0.1996,173.152,556.08,84.96,57.5625,9.1096,0.1314,20.3329,4.57,570.7,286.38,0.1933,0.1314,5.317,66.2244,540,44.64
81.93,495.11,85.14,15.0271,0.1249,86.725,57.5625,15.7344,44.04,280,535.44,48.4453,709.76,12.361,72.2868,709.84,342.99,524.12,82.2525,364.1,0.1302,599.46,83.475,25.3575,80.4101,33.31,4.56,9.554,9.991,599.52,19.4649,4.8234,2.5986,76.7839,2.599,0.1291,357.6835,172.8945,11.1273,84.5175,0.211,14.0518,343.02,0.1999,172.886,556,84.9375,57.6,9.1086,0.1316,20.3328,4.565,570.7,285.9525,0.1933,0.1316,5.318,66.2253,540,44.316
81.93,495.17,85.14,15.0191,0.1251,86.275,57.6,15.7347,43.788,280.05,535.26,48.4863,709.84,12.362,72.2877,709.76,342.96,524.18,82.2525,364.15,0.1304,599.52,83.475,25.1485,80.4489,33.31,4.555,9.564,9.9914,599.58,19.4661,4.8234,2.5984,76.7864,2.5986,0.1292,357.1324,173.0835,11.1264,84.5175,0.2113,14.0585,342.99,0.2002,173.082,555.96,84.9375,57.5625,9.108,0.1318,20.3328,4.56,569.95,286.56,0.1933,0.1318,5.308,66.2258,540,44.04
81.915,495.23,85.1775,15.0193,0.1252,86.575,57.5625,15.7349,43.524,280.05,535.08,48.528,709.76,12.361,72.2887,709.68,342.93,524.21,82.26,364.2,0.1305,599.58,83.46,24.9615,80.5382,33.315,4.55,9.573,9.9918,599.46,19.4694,4.4344,2.5986,76.7877,2.5984,0.1294,357.2702,173.9205,11.1255,84.4875,0.2117,14.0651,342.96,0.2004,173.922,555.84,84.93,57.525,9.1074,0.1319,20.3327,4.555,569.9,286.47,0.1931,0.1319,5.291,66.2262,540,43.788
81.9975,495.26,85.2075,15.0196,0.1254,86.425,57.5625,15.7352,43.272,280.1,534.93,48.5666,709.6,12.361,72.2898,709.6,342.9,524.27,82.275,364.25,0.1306,599.34,83.5125,24.6535,80.527,33.31,4.5475,9.582,9.9922,599.34,19.4731,4.4344,2.5984,76.7902,2.5984,0.1295,357.098,173.016,11.1283,84.465,0.212,14.0718,342.9,0.2007,173.026,555.68,84.9825,57.6,9.1074,0.1321,20.3326,4.55,570.65,286.6725,0.193,0.132,5.268,66.2266,540,43.272
81.9975,495.32,85.2075,15.0285,0.1255,86.425,57.525,15.7354,43.422,280.15,534.81,48.6022,709.6,12.361,72.2904,709.6,342.87,524.33,82.275,364.3,0.1308,599.34,83.5125,24.6535,80.5657,33.31,4.545,9.591,9.9926,599.58,19.4729,4.8234,2.5988,76.7907,2.5984,0.1297,357.7523,173.016,11.1286,84.465,0.2121,14.0785,342.9,0.2009,173.026,555.48,84.9825,57.5625,9.1074,0.1322,20.3325,4.5475,570.75,286.5825,0.1928,0.1322,5.244,66.227,540,43.272
81.96,495.35,85.1625,15.0291,0.1256,86.7,57.5625,15.7357,43.518,280.2,534.72,48.6344,709.6,12.359,72.2911,709.6,342.9,524.36,82.2675,364.35,0.1307,599.58,83.4825,24.494,80.6045,33.31,4.5475,9.599,9.993,599.58,19.4746,3.9969,2.5988,76.7922,2.5988,0.1297,357.3391,173.5155,11.1289,84.5625,0.2121,14.0851,342.9,0.2008,173.782,555.32,85.005,57.5625,9.1074,0.1323,20.3325,4.545,570,286.8075,0.1922,0.1322,5.218,66.2274,540,43.422
81.96,495.41,85.1625,15.0296,0.1256,86.175,57.525,15.7337,43.626,280.25,534.6,48.6708,709.6,12.36,72.2917,709.6,342.9,524.42,82.2675,364.45,0.1307,599.58,83.4825,24.494,80.5926,33.305,4.5475,9.602,9.9935,599.82,19.4734,4.6594,2.5994,76.7914,2.5988,0.1297,357.8557,173.5155,11.1293,84.5625,0.2119,14.0918,342.9,0.2007,173.516,555.2,85.005,57.6,9.1074,0.1322,20.3324,4.5475,570.3,286.92,0.1916,0.1322,5.17,66.2279,540,43.518
81.9375,495.44,85.155,15.0302,0.1255,86.6,57.5625,15.7332,43.686,280.3,534.54,48.7001,709.6,12.36,72.2911,709.76,342.9,524.48,82.2975,364.5,0.1306,599.82,83.475,24.516,80.6308,33.305,4.5475,9.604,9.9939,599.82,19.4741,4.0781,2.5994,76.7922,2.5994,0.1297,357.408,174.2445,11.1296,84.5775,0.2119,14.0985,342.9,0.2006,174.244,555.08,85.02,57.5625,9.1086,0.1322,20.3323,4.5475,570.8,286.4925,0.1912,0.1322,5.126,66.2283,540,43.626
81.885,495.5,85.1475,15.0307,0.1255,86.775,57.5625,15.7327,43.746,280.35,534.48,48.7297,709.84,12.363,72.2908,709.84,342.9,524.51,82.2375,364.55,0.1305,599.82,83.505,24.593,80.6182,33.3,4.55,9.605,9.9943,599.82,19.4749,4.0781,2.5996,76.7922,2.5996,0.1296,357.1669,173.9475,11.1299,84.495,0.2118,14.1051,342.9,0.2006,173.95,554.96,85.0575,57.5625,9.1086,0.1322,20.3322,4.5475,570.6,286.83,0.1909,0.1322,5.094,66.2287,540,43.746
81.885,495.53,85.1475,15.0313,0.1254,86.325,57.6,15.7352,43.794,280.4,534.51,48.7482,709.84,12.363,72.2911,709.84,342.9,524.57,82.2375,364.65,0.1305,599.82,83.505,24.593,80.6557,33.3,4.55,9.605,9.9947,599.88,19.4749,4.7125,2.5996,76.7927,2.5996,0.1296,357.8212,173.9475,11.1303,84.495,0.2118,14.1118,342.9,0.2005,173.95,554.92,85.0575,57.5625,9.1086,0.1321,20.3321,4.55,569.95,286.2675,0.1907,0.1321,5.074,66.2291,540,43.746
81.8925,495.59,85.2075,15.0318,0.1254,86.35,57.5625,15.7349,43.866,280.45,534.54,48.7666,709.84,12.363,72.2913,709.84,342.93,524.6,82.2675,364.7,0.1305,599.88,83.5575,24.626,80.6426,33.295,4.55,9.605,9.9944,599.88,19.4754,4.7125,2.5996,76.7932,2.5996,0.1296,357.3046,173.5155,11.1306,84.555,0.2117,14.1185,342.9,0.2005,173.516,554.88,85.0725,57.6,9.1091,0.1321,20.3321,4.55,570.5,286.425,0.1906,0.1321,5.063,66.2295,540,43.794
81.84,495.62,85.1925,15.0324,0.1254,86.75,57.6375,15.7352,43.944,280.5,534.57,48.7849,709.84,12.365,72.2916,709.84,342.93,524.63,82.215,364.75,0.1305,599.88,83.5875,24.6425,80.6289,33.29,4.55,9.604,9.9945,599.88,19.4759,4.025,2.5996,76.7937,2.5996,0.1295,357.7523,173.34,11.1309,84.615,0.2116,14.1251,342.93,0.2004,173.348,554.88,85.125,57.5625,9.1091,0.1321,20.332,4.55,570.6,286.3125,0.1906,0.1321,5.057,66.23,540,43.866
81.84,495.65,85.1925,15.0329,0.1254,86.5,57.6,15.7332,43.98,280.5,534.63,48.7994,709.84,12.365,72.2918,709.84,342.93,524.69,82.215,364.8,0.1304,599.88,83.5875,24.659,80.6651,33.29,4.5525,9.603,9.9947,599.94,19.4756,4.675,2.5996,76.7942,2.5996,0.1295,357.7179,173.961,11.1275,84.615,0.2116,14.1318,342.93,0.2003,173.964,554.92,85.125,57.5625,9.1091,0.1321,20.3319,4.55,570.6,286.4025,0.1906,0.1321,5.055,66.2304,540,43.944
81.87,495.71,85.185,15.0335,0.1254,86.075,57.6,15.7357,44.046,280.55,534.66,48.8173,709.84,12.365,72.2921,709.84,342.93,524.72,82.185,364.85,0.1304,599.94,83.5875,24.6865,80.6507,33.285,4.5525,9.603,9.9949,600.12,19.4736,4.675,2.5998,76.7939,2.5996,0.1295,357.2357,173.205,11.1266,84.645,0.2114,14.1385,342.93,0.2003,173.208,554.92,85.1325,57.6,9.1091,0.132,20.3318,4.5525,570.4,286.8525,0.1906,0.132,5.056,66.23,540,43.98
81.96,495.74,85.2525,15.0427,0.1254,86.325,57.5625,15.7332,44.058,280.6,534.72,48.8314,709.84,12.365,72.2923,709.84,342.93,524.78,82.1775,364.9,0.1304,600.12,83.5575,24.7305,80.6357,33.28,4.5525,9.602,9.995,600.12,19.4731,4.75,2.5998,76.7942,2.5998,0.1295,357.2357,173.2995,11.1256,84.6675,0.2115,14.1558,342.93,0.2002,174.076,555,85.185,57.5625,9.1091,0.132,20.3318,4.5525,570.2,286.3125,0.1907,0.132,5.062,66.2302,540,44.058
81.96,495.8,85.2525,15.0435,0.1253,86.25,57.6,15.7349,44.088,280.65,534.75,48.8489,709.84,12.366,72.2926,709.84,342.93,524.81,82.1775,364.95,0.1304,600.12,83.5575,24.7305,80.6707,33.28,4.5525,9.601,9.9952,600.12,19.4726,4.0266,2.5998,76.7944,2.5998,0.1295,357.4768,173.2995,11.1285,84.6675,0.2114,14.1631,342.93,0.2002,173.306,555.04,85.185,57.525,9.1091,0.132,20.3317,4.5525,570.7,286.0425,0.1908,0.132,5.069,66.2304,540,44.058
82.035,495.83,85.215,15.0443,0.1253,86.6,57.5625,15.7329,44.058,280.7,534.78,48.8664,709.84,12.366,72.2928,709.84,342.93,524.87,82.17,365,0.1304,600.12,83.6325,24.747,80.6551,33.275,4.5525,9.6,9.9954,599.94,19.4744,4.0266,2.5998,76.7947,2.5998,0.1295,357.1669,174.096,11.1288,84.645,0.2114,14.1705,342.93,0.2002,174.09,555.12,85.23,57.525,9.1096,0.132,20.3316,4.5525,570.5,286.605,0.1909,0.132,5.079,66.2305,540,44.088
81.9975,495.86,85.245,15.0366,0.1253,86.925,57.6,15.7347,44.004,280.75,534.78,48.8875,709.84,12.366,72.2931,709.84,342.93,524.9,82.1475,365.1,0.1304,599.94,83.6175,24.7415,80.6895,33.275,4.5525,9.599,9.9948,599.94,19.4746,4.5453,2.5998,76.7949,2.5998,0.1295,357.408,174.0555,11.1291,84.6225,0.2115,14.1778,342.93,0.2002,174.048,555.12,85.2,57.5625,9.1096,0.132,20.3315,4.5525,570.05,286.5825,0.1911,0.132,5.089,66.2307,540,44.004
81.9975,495.92,85.245,15.0371,0.1254,86.525,57.6,15.7349,43.926,280.8,534.84,48.9011,709.84,12.368,72.2933,709.84,342.93,524.96,82.1475,365.15,0.1305,599.94,83.6175,24.7415,80.6733,33.27,4.55,9.599,9.9955,599.88,19.4756,4.5453,2.5996,76.7959,2.5998,0.1295,357.3391,174.0555,11.1287,84.6225,0.2115,14.1851,342.93,0.2003,174.048,555.16,85.2,57.525,9.1096,0.132,20.3315,4.5525,570.8,286.29,0.1912,0.132,5.1,66.2309,540,44.004
81.93,495.95,85.305,15.0377,0.1254,86.7,57.525,15.7352,43.866,280.85,534.84,48.9219,709.84,12.368,72.2936,709.84,342.9,524.99,82.2,365.2,0.1305,599.88,83.58,24.714,80.707,33.27,4.55,9.6,9.9956,599.88,19.4761,4.25,2.5996,76.7964,2.5996,0.1295,357.5457,173.556,11.1288,84.6075,0.2115,14.1925,342.93,0.2003,173.558,555.16,85.2375,57.6,9.1096,0.1321,20.3314,4.55,570.55,286.3125,0.1914,0.1321,5.112,66.231,540,43.926
81.945,496.04,85.2675,15.0382,0.1255,86.425,57.6,15.7354,43.788,280.95,534.87,48.939,709.76,12.367,72.2945,709.76,342.9,525.08,82.215,365.35,0.1306,599.88,83.58,24.6315,80.7408,33.27,4.5475,9.603,9.9965,599.88,19.4766,4.45,2.5994,76.7977,2.5994,0.1296,357.2013,173.61,11.1289,84.585,0.2117,14.1998,342.9,0.2005,173.614,555.24,85.2075,57.6,9.1096,0.1322,20.3313,4.5475,570.4,286.245,0.1916,0.1322,5.128,66.2312,540,43.788
81.945,496.04,85.2675,15.0388,0.1255,86.425,57.6,15.7357,43.716,280.95,534.87,48.9597,709.76,12.367,72.2948,709.76,342.9,525.08,82.215,365.35,0.1306,599.88,83.58,24.6315,80.7239,33.265,4.5475,9.603,9.9962,600,19.4756,4.45,2.6,76.7962,2.5994,0.1296,357.2013,173.61,11.1289,84.585,0.2117,14.2071,342.9,0.2005,173.614,555.24,85.2075,57.6,9.1096,0.1322,20.3312,4.5475,570.4,286.245,0.1916,0.1322,5.128,66.2314,540,43.788
81.9375,496.13,85.275,15.0393,0.1256,86.55,57.5625,15.7329,43.632,281.05,534.84,48.9842,709.76,12.367,72.2952,709.76,342.9,525.17,82.2675,365.45,0.1307,599.94,83.64,24.5435,80.757,33.265,4.545,9.606,9.9964,599.94,19.4764,4.3266,2.5998,76.7969,2.5998,0.1297,357.6146,174.1365,11.129,84.5475,0.2119,14.2145,342.9,0.2006,174.146,555.28,85.155,57.6,9.1096,0.1322,20.3312,4.545,570.95,286.5825,0.1918,0.1322,5.135,66.2316,540,43.632
81.9675,496.16,85.2525,15.0399,0.1256,86.175,57.525,15.7322,43.53,281.1,534.87,49.0013,709.68,12.367,72.2962,709.68,342.87,525.2,82.23,365.55,0.1308,599.94,83.655,24.494,80.7395,33.26,4.545,9.609,9.9966,599.94,19.4766,4.55,2.5998,76.7972,2.5998,0.1297,357.9245,173.448,11.1291,84.51,0.2119,14.2218,342.87,0.2007,173.46,555.24,85.1775,57.5625,9.1096,0.1323,20.3311,4.545,570.9,286.2,0.1919,0.1322,5.137,66.2317,540,43.53
81.9675,496.16,85.2525,15.0404,0.1256,86.175,57.525,15.7314,43.47,281.1,534.84,49.0258,709.68,12.367,72.2967,709.68,342.87,525.2,82.23,365.55,0.1308,599.94,83.655,24.494,80.772,33.26,4.5425,9.609,9.9967,599.88,19.4776,4.55,2.5996,76.7982,2.5998,0.1297,357.9245,173.448,11.1292,84.51,0.2119,14.2291,342.87,0.2007,173.46,555.24,85.1775,57.5625,9.1091,0.1323,20.331,4.545,570.9,286.2,0.1919,0.1322,5.137,66.2319,540,43.53
81.9675,496.19,85.2525,15.041,0.1257,86.475,57.6,15.7337,43.392,281.15,534.81,49.0504,709.84,12.367,72.296,709.84,342.87,525.26,82.32,365.6,0.1308,599.88,83.61,24.3895,80.8045,33.26,4.5425,9.611,9.9969,599.88,19.4781,4.6109,2.5996,76.7987,2.5996,0.1298,357.8901,173.907,11.1293,84.5475,0.2121,14.2365,342.87,0.2008,174.062,555.24,85.1475,57.6,9.1091,0.1323,20.3309,4.5425,570.25,286.29,0.1919,0.1323,5.139,66.2328,540,43.392
81.9825,496.28,85.2825,15.0415,0.1258,86.75,57.6,15.7339,43.32,281.2,534.78,49.0751,709.76,12.366,72.2968,709.76,342.84,525.35,82.2825,365.7,0.1309,599.82,83.5575,24.3455,80.7864,33.255,4.54,9.616,9.9971,599.82,19.4794,4.5156,2.5994,76.7999,2.5994,0.1299,357.3046,174.231,11.1293,84.5175,0.2122,14.2438,342.84,0.2009,174.23,555.2,85.185,57.5625,9.1086,0.1324,20.3309,4.54,571,286.1325,0.1919,0.1324,5.133,66.2332,540,43.32
